RegionID,RegionName,State,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
47,Pennsylvania,PA,6,76900,76900,76800,76700,76700,76800,77000,77200,77500,77800,78000,78300,78600,79000,79400,79800,80200,80500,80800,81100,81500,82000,82500,82900,83200,83600,83900,84300,84700,85200,85700,86200,86700,87100,87400,87700,87900,88100,88400,88700,88900,89100,89400,89600,89800,90100,90400,90600,90800,91000,91200,91400,91500,91700,92000,92500,93100,93700,94500,95200,96000,96600,97300,98000,98700,99400,100000,100700,101400,102000,102600,103200,103800,104400,105000,105600,106300,107000,107700,108500,109300,110200,111000,112000,113000,114100,115200,116200,117300,118400,119300,120200,121100,122000,123000,123900,125000,126100,127300,128500,129600,130800,131900,133000,134000,134900,135800,136700,137600,138600,139700,140900,142200,143400,144500,145600,146600,147600,148500,149400,150200,151100,151900,152600,153300,153700,154100,154500,155000,155400,155800,156200,156600,156800,157000,157100,157100,157100,157100,157000,156900,156700,156500,156300,156000,155600,155000,154500,154000,153600,153200,152800,152500,152300,152100,151900,151600,151200,150700,150300,150100,149900,149800,149800,149900,150100,150300,150100,149800,149800,149900,149600,149000,148300,147600,147000,146400,145600,144900,144300,143800,143200,142500,141800,141200,140900,140800,140600,140100,139600,139200,139100,139000,138800,138600,138700,139000,139300,139300,139500,139800,140000,140100,140300,140600,140800,140900,141300,141600,141700,141600,141600,141800,142300,142500,142600,142800,143200,143600,143800,143800,144100,144400,144500,144700,144900,145100,145400,145900,146400,146700,147000,147200,147500,147800,148000,148100,148500,149000,149500,149900,150300,150600,151300,152100,152600,153200,153900,154400,154900,155400,156100,157100,158100,158800,159400,160100,160900,161800,162400,163100,164100,165300,166200,166800,167700,168600,169400,169900,170500,171200,172200,173200,174000,174500,174500,174000,173800,174400,175200,176000,176500
50,Rhode Island,RI,43,115800,115700,115700,115600,115700,115700,115700,115800,115900,116000,115900,115800,115800,115700,115700,115700,115800,115900,116100,116400,116900,117600,118100,118600,118900,119400,119700,120100,120500,121000,121500,122000,122500,123100,123700,124200,124800,125400,126100,126700,127300,128000,128900,129900,131100,132400,133800,135100,136300,137400,138400,139300,140300,141200,142300,143500,144900,146500,148200,149900,151700,153500,155400,157400,159600,161700,164000,166400,168800,171300,173700,176200,178700,181300,184100,187100,190300,193700,197000,200400,203700,206700,209800,213100,216700,220500,224500,228500,232200,235700,239000,242300,245600,248800,251900,255000,258200,261400,264600,267800,270800,273700,276500,279300,281900,284600,287000,289100,291000,292600,293900,295100,296000,296700,297000,296900,296500,296100,295900,295700,295500,295200,294800,293900,292900,291700,290500,289300,288400,287700,287000,286100,284800,283500,282100,280400,278700,276900,275200,273500,271300,268800,266100,263100,260100,257200,254500,251800,249200,246700,244400,242300,240300,238300,236500,234600,232100,229500,227200,225500,224600,224300,224400,224800,225200,225700,226100,227200,228500,228600,227800,227000,225900,225200,224700,223500,222000,221000,220000,218400,216400,213900,211800,210200,209200,208200,206600,204600,203500,203000,202200,201200,201400,203100,204700,205600,206000,206000,205900,206700,207400,207000,206100,205800,206400,207700,209400,211000,211800,212100,212700,212900,212700,212900,214000,215400,216500,217300,217600,217900,218600,219000,219100,219600,220000,220200,220900,221900,221700,221100,221300,222100,223000,223800,224700,226100,227400,228900,230300,231300,232300,233500,234800,236300,238200,240200,241300,242000,243500,245300,246900,248400,250500,252500,253800,254700,256000,257800,260000,262800,265400,267500,269200,270400,271600,273200,274500,275000,275200,276300,278100,279500,280200,281200,282800,283300,282800,282500,283100,283600,284000,284200
51,South Carolina,SC,24,71800,72000,72300,72700,73300,73900,74700,75500,76300,77300,78200,79100,79900,80500,81300,82100,83100,84300,85600,86800,87700,88400,88700,89000,89200,89500,89700,89900,90100,90100,90100,90300,90600,90900,91400,91900,92300,92600,92900,93100,93300,93600,94000,94500,95200,96200,97300,98500,99500,100400,101100,101600,101900,102200,102300,102500,102700,102900,103200,103400,103700,104000,104300,104700,105000,105300,105500,105600,105500,105400,105300,105300,105400,105600,106000,106500,107000,107600,108200,108800,109200,109600,109800,110100,110500,110900,111300,111700,112300,112900,113400,114100,114700,115400,116100,116800,117400,118100,118800,119400,120100,120800,121500,122200,123000,123800,124600,125500,126400,127400,128300,129300,130200,131100,132000,132800,133700,134600,135500,136500,137600,138500,139400,140400,141300,142200,142900,143400,143800,144100,144300,144400,144600,144600,144500,144400,144100,143800,143600,143400,143200,143000,142800,142600,142300,141900,141400,140700,139900,139200,138500,137800,137100,136500,135900,135300,134700,133900,133200,132600,132200,132000,131800,131700,131700,131600,131700,131500,131100,130700,130400,130100,129600,128900,128100,127300,126500,125800,124900,124000,123300,122900,122500,122200,122000,121700,121300,121100,121100,120900,120700,120700,120900,121000,121000,120900,120900,121000,121200,121400,121600,121600,121700,121800,122200,122700,123000,123400,123800,124200,124500,124800,125000,125100,125500,125800,126100,126200,126300,126400,126400,126400,126500,126600,126800,127400,127800,128100,128500,129000,129400,129900,130200,130400,130900,131600,132200,132900,133600,134600,135700,136700,137700,138900,140200,141300,142100,143100,144200,145200,146000,146900,147500,147900,148600,149300,150000,150700,151500,152200,152900,153900,155300,156500,157300,158000,158800,159400,160200,161600,163100,164400,165300,166200,167000,167400,167400,167700,168300,169000,170000,170700
52,South Dakota,SD,46,40600,40700,41100,41600,42300,43300,44500,45900,47200,48300,49200,49700,49700,49200,48600,48200,48100,48100,48400,49000,49800,51000,52500,54300,56300,58200,59900,61400,62700,64000,65300,66700,68400,70400,72600,74900,77000,78800,80000,80700,81000,81000,80800,80500,80100,79800,79900,80100,80700,81400,82300,83000,83500,83800,84000,84300,84900,86000,87300,89000,90700,92300,93600,94600,95200,95500,95800,96100,96600,97200,97800,98100,98100,98000,98000,98200,98900,100000,101100,102200,102400,101400,99600,97800,96200,95000,94600,94900,96000,97600,99600,101700,103800,106100,108400,110800,113200,115500,117400,118900,119900,120500,120700,120600,120400,120500,120700,121100,122000,123100,124500,126000,127300,128300,129200,130000,130800,131700,132800,133800,134900,135800,136600,137100,137500,137800,138000,138100,138300,138500,138600,138700,138800,138800,138700,138600,138400,138300,138400,138600,139000,139400,139800,140000,140000,139700,139500,139400,139400,139600,139800,140000,140300,140500,140800,141000,141200,141300,141300,141100,140800,140500,140300,140200,140200,140100,140100,140300,140800,141300,141700,142100,142600,142800,142700,142600,142400,142200,142000,141600,141300,141200,141300,141300,141300,141200,141000,140600,140200,139900,139700,139600,139300,138700,138400,138600,139300,140100,140700,141700,142700,143600,144100,144500,144900,145500,146400,146800,146800,146800,146900,147000,146700,146400,146200,146500,146900,147200,147600,148000,148700,149700,150600,151400,152100,152900,154000,155200,156300,157100,157600,158000,158500,159000,159400,159700,160800,162400,163500,163700,164300,165100,165600,165900,166200,166400,166600,167200,168100,168800,169200,169900,170700,171400,172100,172900,173500,174300,175300,176000,176100,176500,177800,179600,180600,181200,181600,182100,182300,182700,183800,185600,187300,188600,189500,189600,189600,190400,191800,192900,194000,194700
53,Tennessee,TN,17,69400,69900,70300,70900,71400,71900,72300,72700,73100,73400,73700,74000,74300,74600,75000,75300,75600,75900,76300,76600,77000,77400,77800,78100,78400,78700,79100,79500,79900,80300,80700,81000,81300,81600,81900,82200,82500,82800,83200,83500,83800,84200,84500,84800,85100,85400,85800,86000,86300,86500,86600,86800,86900,87000,87200,87300,87600,88000,88400,88700,89000,89300,89600,89800,90000,90100,90300,90500,90700,90900,91000,91200,91300,91400,91600,91700,92000,92300,92700,93200,93600,93900,94100,94400,94500,94800,95100,95400,95800,96200,96600,97100,97500,97900,98300,98800,99300,99800,100500,101200,101800,102500,103200,103900,104600,105300,106100,106900,107800,108800,109700,110700,111700,112600,113500,114300,115200,116000,116700,117300,118000,118600,119300,120100,120700,121400,122000,122500,122900,123400,123800,124300,124700,125100,125300,125400,125400,125400,125300,125100,125000,124800,124700,124700,124600,124400,124000,123500,122900,122400,121900,121500,121200,120900,120600,120300,120000,119500,119000,118600,118300,118100,118000,118000,118000,118100,118300,118000,117600,117500,117500,117400,117100,116600,116100,115700,115300,114900,114500,114100,113800,113400,112900,112400,112300,112300,112000,111800,111600,111300,111000,111000,110900,111000,111200,111500,111600,111600,111700,111800,111900,112100,112300,112700,113100,113400,113700,114100,114500,114900,115500,115900,116300,116700,117000,117400,117900,118500,119100,119600,119900,120400,120800,121300,121800,122300,122700,123200,123900,124500,125100,125700,126300,126900,127600,128300,129000,129500,130200,130900,131700,132500,133300,134200,135300,136500,137500,138700,139900,141100,142300,143300,144400,145500,146500,147300,147900,148300,149000,149900,150900,152200,153900,155400,156500,157400,158100,158900,160200,161700,163100,164100,165000,166100,167300,167800,167800,168000,168600,169400,170300,170800
54,Texas,TX,2,92800,92800,93000,93200,93300,93400,93500,93600,93500,93500,93400,93400,93300,93400,93500,93700,93900,94100,94500,94900,95400,96000,96500,97000,97300,97700,97900,98100,98300,98400,98600,98900,99300,99800,100400,100900,101400,102000,102600,103600,104900,106500,108200,109700,111100,112100,112900,113300,113600,113700,113600,113200,112500,111400,110300,109500,108900,108600,108400,108500,108800,109200,109600,109900,110000,110200,110300,110500,110700,110900,111200,111400,111700,112000,112500,112900,113400,113900,114400,114800,115100,115300,115400,115500,115600,115800,115900,116100,116400,116700,116900,117300,117800,118600,119500,120500,121500,122200,122900,123500,124100,124700,125400,126000,126500,126900,127300,127600,127900,128200,128500,128800,129000,129200,129300,129500,129800,130000,130300,130700,131100,131500,131900,132400,132900,133400,133800,134300,134800,135200,135500,135800,136200,136600,137100,137500,137900,138300,138700,138900,138900,138600,138100,137500,136800,136100,135400,134700,134200,133800,133400,133000,132700,132500,132300,132000,131700,131300,130900,130700,130700,130700,130700,130700,130900,131000,131100,131100,130800,130600,130500,130400,130100,129900,129600,129300,128900,128500,128100,127800,127700,127600,127500,127300,127100,126700,126300,126200,125900,125700,125700,125900,126300,126500,126500,126700,127000,127200,127200,127300,127600,128000,128400,128700,129000,129400,130000,130600,131100,131600,132100,132800,133400,133800,134300,134900,135500,136200,136800,137300,137900,138500,139200,140100,141000,141700,142300,143000,144000,145100,145900,146700,147500,148400,149200,150100,150900,151700,152800,153900,155200,156600,158200,159900,161500,163100,164800,166200,167300,168700,169900,171200,172400,173500,174300,175200,176000,176800,177600,178400,179300,180300,181800,183100,184200,185400,186400,187300,188100,189200,190600,192200,193700,195200,196600,197300,196900,196600,197200,197700,198600,199900
55,Utah,UT,34,147200,147000,146600,146200,145900,145700,145600,145600,145700,145900,146100,146300,146600,147000,147400,147900,148400,148900,149200,149600,150000,150300,150500,150700,150900,151000,151100,151200,151300,151400,151400,151500,151600,151700,151700,151700,151800,151900,151900,152000,152200,152500,152800,153300,153900,154600,155400,156300,157300,158300,159300,160300,161100,161800,162400,162900,163300,163500,163700,163800,163800,163800,163800,163900,164100,164400,164800,165100,165300,165500,165700,165800,165800,165700,165500,165300,165200,165000,165000,165100,165400,165700,166200,166700,167400,168000,168600,169100,169400,169500,169600,169700,169700,169700,169500,169200,168800,168400,168100,167900,167800,167900,168100,168500,169000,169700,170500,171400,172200,173000,173800,174600,175700,176900,178200,179600,181000,182400,184000,185800,188000,190500,193200,196400,199900,203300,206500,209500,212400,215200,217800,220600,223500,226500,229500,232600,235600,238200,240400,242200,243500,244500,245100,245700,246100,246100,245600,244700,243400,241900,240600,239300,238000,236800,235600,234300,233000,231400,229400,227000,224600,222500,220800,219400,218500,218200,218300,217500,215500,213500,212400,211100,209700,208400,207100,205600,203700,201600,199700,198400,196900,195800,195200,194900,194400,193600,193200,193300,193500,193200,192400,192000,192600,193500,193800,193900,194500,195400,196100,196900,198100,199800,201400,203100,204900,206800,208700,210900,212800,214300,215300,216300,217400,218700,220100,221200,221800,222300,222800,223400,224300,225500,227000,228400,229500,230000,230700,231900,233200,234400,235500,236900,238200,239600,241200,242800,244000,245400,247100,249000,251000,252900,254500,256100,257600,259000,260800,262700,264400,266300,268400,270600,273100,275600,277800,280400,282800,284200,285600,288000,290700,293800,297600,300700,303600,307600,311900,315600,318500,321800,325900,329900,333300,336600,339500,341500,342300,342400,342600,343000,346200,351100
58,Vermont,VT,49,89000,88600,88200,87800,87400,87000,86700,86500,86500,86500,86600,86600,86700,86800,87000,87300,87500,87700,88000,88200,88500,88700,89000,89300,89800,90500,91300,92300,93300,94100,95000,95600,96300,96900,97400,97800,98200,98700,99200,99800,100500,101300,102100,103000,103900,104800,105700,106600,107300,108000,108600,109200,109700,110300,110800,111500,112100,112800,113600,114300,115000,115700,116300,116900,117500,118000,118700,119600,120600,121600,122600,123700,124700,125800,126700,127600,128500,129400,130300,131200,132200,133200,134300,135200,136200,137200,138400,139800,141300,142800,144100,145100,146100,147100,148200,149400,150900,152400,154200,155900,157500,159100,160800,162600,164500,166500,168400,170400,172500,174400,176300,178000,179500,180900,182100,183200,184200,185000,185800,186500,187100,187700,188200,188700,189200,189900,190500,191200,191700,192100,192400,192600,192600,192400,192200,192000,191900,191800,191900,192000,192100,192300,192300,192100,191600,190900,190100,189300,188400,187600,186800,186000,185200,184600,184000,183300,182500,181500,180700,180200,179800,179400,179100,178700,178400,178300,178200,178400,179100,180400,181400,181800,181700,181300,180600,179900,179400,178800,178300,178100,178100,177900,177600,177300,177200,177600,178300,178900,179300,179400,179300,178900,178300,177800,177800,178200,178600,178800,178900,179000,179100,179500,179600,179500,179600,179900,179600,179500,179500,179800,180400,181000,180900,181000,181800,182700,183100,183100,183000,182900,182900,182800,182800,182900,183200,183100,182800,182900,183100,183400,184000,184200,184000,183700,183500,183500,183500,183400,183700,184400,185100,185400,185700,186000,186000,185700,185800,186100,186900,188300,189700,190600,190900,191400,191700,191800,191900,192300,192800,193300,193900,194200,194500,194900,195300,195400,195200,195900,197600,199400,200400,201300,202300,202900,202600,201800,201800,203000,205000,207200,209300,210600
56,Virginia,VA,12,106400,106500,106600,106700,106900,107100,107300,107600,108000,108500,108800,109100,109300,109500,109700,109900,110100,110400,110700,111100,111800,112600,113400,114300,115100,116000,116800,117600,118300,118700,119000,119300,119600,120000,120400,120800,121100,121500,121900,122300,122800,123300,124000,124700,125500,126500,127400,128200,129000,129600,130300,130800,131400,132000,132700,133500,134300,135100,135900,136600,137300,138100,139000,140000,140900,142000,143100,144300,145500,146700,148000,149200,150400,151700,152900,154000,155200,156400,157600,158900,160200,161400,162600,163900,165300,166800,168500,170300,172200,174200,176200,178300,180500,182700,185100,187900,191000,194500,198300,202500,206900,211200,215500,219700,223800,227900,231900,235700,239600,243200,246600,249600,252400,254800,256900,258800,260400,261700,262900,263900,264700,265100,265200,265100,264900,264800,264700,264600,264700,265000,265200,265500,265600,265300,264600,263800,262600,261500,260200,258700,257000,255100,253100,251100,249000,246700,244300,242100,240200,238400,236700,235000,233500,232000,230500,228900,227100,225200,223300,221900,220900,220100,219600,219300,219300,219400,219700,219100,217900,217300,217700,217400,216500,215500,214600,213500,212200,210700,209300,208300,207900,207400,206700,206200,205800,205400,205000,204600,204600,204600,204500,204600,205100,205900,206600,207100,207600,208200,208800,209500,210100,210700,211200,212100,213000,213900,214700,215500,216000,216400,216800,217300,217800,218200,218700,219300,219900,220300,220400,220900,221500,222000,222400,222800,223000,223100,223500,223900,224400,224800,225100,225500,226000,226400,226700,227200,227800,228300,228800,229700,230500,231200,231900,232600,233200,234100,235100,235900,236700,237800,239000,239900,240700,241600,242400,243100,243700,244400,245100,245700,246100,246800,248000,249100,249800,250600,251100,251600,252300,253300,254600,255800,257200,258500,259200,259500,259500,259600,260400,261600,263100,264200
59,Washington,WA,13,136000,136200,136400,136800,137300,137800,138300,138900,139400,140000,140400,140800,141100,141500,141900,142400,142900,143500,144300,145100,146000,147000,147900,148800,149600,150300,151200,152100,153200,154100,155000,155800,156400,156900,157300,157600,157900,158300,158800,159300,159900,160600,161300,162100,163000,164000,165000,166000,166800,167500,168100,168600,169000,169400,169800,170400,171100,171900,172700,173400,174100,174600,175100,175600,176200,176800,177600,178400,179300,180200,181000,181600,182000,182300,182600,182800,183100,183400,183800,184400,184900,185500,186200,187300,188400,189700,191000,192400,193800,195300,196800,198300,199900,201600,203300,205200,207300,209500,211900,214500,217200,220000,222900,225700,228500,231200,234000,237000,240400,244100,248100,252300,256400,260500,264400,268000,271600,274900,278000,281200,284500,287700,290700,293400,296000,298300,300200,301800,303300,304800,306000,307200,308300,309000,309300,309200,308700,307700,306400,304800,303200,301600,300000,298500,296900,295000,292800,290200,287200,284300,281700,279200,276900,274900,272500,269700,266700,263600,260400,258000,256300,254900,254000,253300,253200,253500,253900,252300,249700,248000,246800,244500,242600,241000,239600,238200,235900,233100,230600,229000,227200,225300,223500,222300,221100,219800,218600,217700,217000,216400,216000,216000,216400,216800,217600,218600,219500,220500,221400,222300,223400,224500,225800,228000,230800,233200,235100,236800,238600,240300,241600,242800,244000,244900,245900,247100,248200,249200,250600,252300,253600,255000,256800,258400,259900,261300,262600,264200,266600,269300,271400,273700,276200,278500,280600,282700,284800,287100,289500,292400,295400,298300,301200,304600,308000,311100,314200,317300,320000,323400,327200,330700,334000,337600,340300,342800,344800,346800,348900,351400,354200,357800,361600,364200,365800,368700,371400,372600,373100,374800,377500,379900,382100,385200,388000,388600,388100,388000,388500,389700,391900,393800
61,West Virginia,WV,37,48800,49000,49100,49100,49200,49200,49300,49500,49600,49800,49900,50000,50100,50300,50300,50400,50500,50700,50900,51300,51800,52400,53000,53500,54000,54300,54600,54800,55000,55200,55300,55500,55700,56000,56200,56500,56700,56900,57100,57300,57400,57500,57600,57600,57600,57600,57600,57700,57800,57900,58100,58200,58400,58700,59100,59500,59900,60200,60500,60800,61000,61200,61200,61200,61100,61200,61200,61300,61400,61500,61500,61600,61700,61700,61900,62100,62500,63200,64000,65000,65900,66700,67500,68300,69200,69900,70600,71000,71000,70700,70200,69500,68900,68600,68600,68900,69400,70100,71100,72300,73300,74300,75200,76300,77500,78700,79500,79800,79700,79400,79400,79600,80000,80400,80800,81100,81300,81500,81600,81600,81700,81900,82200,82400,82800,83500,84100,84400,84400,84200,84000,84100,84400,84800,85200,85300,85100,84800,84400,84000,83800,83800,83800,83900,83900,83600,83100,82700,82400,82100,82000,81900,81900,81800,81800,81800,81600,81400,81300,81100,80800,80600,80400,80400,80500,80500,80600,80700,80700,80500,80200,80100,80400,80500,80600,80600,80600,80500,80200,79800,79600,79800,80100,80100,79900,79900,79800,79600,79400,79100,78900,79000,79300,79600,79600,79600,79700,80000,80300,80500,80600,80900,81100,81300,81500,81700,81900,82100,82300,82400,82400,82600,82800,82900,82900,82800,82900,83000,83300,83600,83700,83800,84100,84400,84500,84900,85500,86100,86300,86500,86800,87300,87700,88000,88200,88500,88800,88800,88800,88800,89100,89200,89400,89800,90100,90200,90200,90300,90400,91000,92100,93000,93200,93500,93400,92800,92100,92000,92000,92000,92000,92300,92800,93800,94500,94700,94700,95100,95700,96300,96900,97500,98200,98500,98500,97900,97300,97200,97600,98000,98600,99000
60,Wisconsin,WI,20,109800,109500,109000,108200,107200,106200,105500,104900,104600,104600,104600,104600,104600,104700,104800,104900,105000,105100,105100,105200,105400,105700,106000,106300,106500,106800,107200,107600,108000,108600,109200,109900,110700,111500,112200,112700,113200,113800,114300,114900,115500,116000,116500,117100,117900,118700,119600,120300,121000,121600,122200,122700,123100,123700,124200,124800,125500,126100,126700,127400,128100,128800,129400,130100,130700,131400,132000,132700,133500,134400,135200,136000,136700,137400,138000,138600,139100,139600,140100,140700,141500,142300,143200,144100,144900,145600,146300,146900,147600,148200,148900,149600,150400,151400,152600,153800,155100,156400,157600,158800,159900,160800,161500,161600,161000,159600,157800,156100,154800,154200,154200,154700,155300,156000,156600,157300,157900,158500,159000,159500,159900,160100,160200,160200,160200,160300,160400,160600,160900,161200,161600,161900,162100,162100,161900,161800,161600,161500,161300,161100,161000,160800,160600,160300,159800,159100,158400,157600,157000,156400,155800,155300,154800,154500,154200,153900,153600,153200,152500,151800,151200,150600,150200,150000,149900,149900,150100,149900,149500,149200,149100,148600,147800,147000,146400,145300,144300,143500,142700,142000,141500,141100,140600,140300,140200,139900,139700,139500,139300,139200,139300,138900,138900,139000,139300,139500,139500,139500,139500,139600,139700,140000,140200,140600,140900,141100,141100,141400,141800,142300,143000,144300,145400,145800,145900,146300,146700,147000,147400,147800,148300,148500,148100,147600,147400,147500,147800,148400,149000,149700,150100,150500,151000,151500,152000,152800,153400,153700,154400,155200,156000,156800,157700,158500,159200,160200,161200,162000,162700,163700,164700,165600,166700,167700,168600,169300,170100,171100,172100,172700,173500,174400,175100,175500,176200,177100,177900,178900,180000,181500,183000,184500,185500,186300,187100,187600,187800,188100,188700,189700,190800,191600
62,Wyoming,WY,51,127600,127700,127700,127700,127600,127400,127200,127100,127000,127100,127200,127400,127500,127700,127800,127700,127600,127500,127300,127100,127000,127100,127100,127000,127000,127000,127000,127000,127100,127300,127500,127800,128200,128700,129200,129700,130200,130600,131000,131500,131900,132300,132700,133200,133700,134300,134800,135200,135600,136100,136700,137300,138000,138700,139500,140300,141200,142200,143400,144700,146100,147400,148500,149300,150000,150400,150700,151000,151300,151700,152200,152600,152800,152900,152700,152500,152200,152000,152000,152100,152300,152700,153100,153500,153900,154300,155000,155900,157000,158500,160100,161800,163600,165400,167400,169600,171900,174000,175900,177300,178300,178600,178500,177900,176600,174400,171300,167400,163600,160400,158100,156600,155800,155500,155500,155700,156200,157000,158100,159600,161200,162900,164500,166000,167500,169100,170500,171800,173100,174300,175500,176700,178000,179100,180100,181000,181600,182100,182500,182900,183300,183800,184300,184900,185100,185100,184900,184600,184200,183700,183300,183100,182900,182800,182800,182900,182800,182500,182200,181900,181700,181400,181200,180900,180900,180900,181000,181100,181400,182100,182400,182500,182700,182800,182700,182300,181700,181200,180900,180600,180500,181000,181500,181800,181800,181700,181700,181800,181900,182000,182100,182300,182600,182800,182900,183300,183700,184400,185100,185800,186400,186900,187200,187700,188200,188300,188300,188500,188600,188700,188800,189200,190000,190700,191300,191500,191500,191100,191100,191300,191900,192600,193400,194100,194900,195900,197000,197800,198600,199600,200800,201700,202300,202700,203100,203700,204100,204500,205100,205800,206500,207400,208200,208600,208600,208700,208900,209100,209000,208900,209000,209500,209900,210000,209700,209600,209700,210000,210600,211500,212600,213800,215000,215800,216900,218700,220500,221400,221000,220900,222200,224100,225500,226100,226300,226900,227200,226800,226600,228700,232800,236100
